Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Japan,JPN,"Population, total",SP.POP.TOTL,128070000,127833000,127629000,127445000,127276000,127141000,126994511,126785797,126529100,..
Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,9.188,8.931,8.852,8.774,8.696,8.619,8.54300000000001,8.465,8.384,..
Japan,JPN,Rural population growth (annual %),SP.RUR.TOTL.ZG,-8.56065509403482,-3.02222331281868,-1.0482042206653,-1.02933580263505,-1.0256564703762,-0.995531554157544,-1.00097023179707,-1.08170256027623,-1.16415937815414,..
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,..
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,0.928359532764857,0.097376604051583,-0.0730009971601782,-0.058733180126223,-0.047229106454087,-0.0218270263170706,-0.0321502241110393,-0.0792347118224776,-0.114218709913591,..
Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.80978443457721,9.35681820725527,9.68241294398788,10.3606176452117,11.4692065790191,11.4235720182082,11.1549658722684,11.6419465077444,..,..
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.17302753841349,0.0697628079004318,1.65731759271522,2.14753175324213,0.507999337353809,1.33040088110521,0.725146429018181,2.09655174515385,0.992931322487863,..
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38109.4121125573,34524.4698609337,38794.3309405515,38331.9793978104,39289.9584346358,..
Japan,JPN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.261477619278851,0.260447397801881,0.259162922938675,0.250956923002633,0.243463799936738,..,..,..,..,..
Jordan,JOR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.16482721432289,6.16613622614427,6.17148491517262,6.18351899369958,6.20303474775119,6.23158152582051,6.22398609306056,6.2154033284865,6.21323457237195,..
Jordan,JOR,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,63.6379813742881,63.2137379490463,62.6335377135289,61.9044932327196,60.9561679821013,59.6949440493802,58.367185661019,56.9073742901766,55.3167328864169,..
Jordan,JOR,Age dependency ratio (% of working-age population),SP.POP.DPND,69.802808588611,69.3798741751906,68.8050226287015,68.0880122264192,67.1592027298525,65.9265255752007,64.5911717540796,63.1227776186631,61.5299674587889,..
Jordan,JOR,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,24.9207289570398,..,..,..,..,..,..,..,..,..
Jordan,JOR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,28.234611765928,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,65,..,..,..
Jordan,JOR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,2982,..,..,..,..
Jordan,JOR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..,..
Jordan,JOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.4775787887389,37.320689989072,37.1040679795529,36.828621444602,36.4659347618319,35.9767335827962,35.46191730078,34.8862228834041,34.2454902091433,..
Jordan,JOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.8918409720033,59.0388871184414,59.2399445139545,59.4926413164576,59.8232077129417,60.2676393381589,60.7565965682836,61.303517744971,61.9080193928583,..
Jordan,JOR,"Population ages 65 and above, total",SP.POP.65UP.TO,263636,278970,295801,313444,331010,348018,361187,372612,382957,..
Jordan,JOR,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.378856916508101,0.396502898783316,0.41174846539958,0.426287908579888,0.44215390822558,0.460539351985017,0.491612830396055,0.516377495269316,0.533540227473842,..
Jordan,JOR,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.511378200083642,0.528087402877423,0.543031617825571,0.557518757929998,0.573056195114232,0.591231932909455,0.623395222056858,0.64962876582742,0.671212255739265,..
Jordan,JOR,Population density (people per sq. km of land area),EN.POP.DNST,81.7925095742284,86.3159608019824,91.1339490876323,95.9722910565443,100.473631448524,104.3768303672,107.585796350529,110.150630772697,112.14249831043,..
Jordan,JOR,Population growth (annual %),SP.POP.GROW,5.20476672247987,5.38288571321439,5.43158656789969,5.17291227472769,4.58358044494972,3.81124000428512,3.02809153676581,2.35601648832196,1.79215692220237,..
Jordan,JOR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,22.3446142682962,21.9563914040273,21.5865596533115,21.2953052375193,21.1511795401221,21.3181222529903,21.6583873657826,22.1548366711718,22.7932168226138,..
Jordan,JOR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.2360324719044,19.1398267888152,19.0361063677685,18.9794399806582,19.0360613489903,19.2408845770956,19.60214069734,20.1048493568935,20.7370401659862,..
Jordan,JOR,"Population, total",SP.POP.TOTL,7261539,7663131,8090872,8520420,8920049,9266575,9551467,9779173,9956011,..
Jordan,JOR,Rural population (% of total population),SP.RUR.TOTL.ZS,13.912,12.828,11.815,10.875,10,9.744,9.494,9.253,9.021,..
Jordan,JOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,-2.80394344620159,-2.72927878611458,-2.79435581429895,-3.1174355182436,-3.80459181704373,1.21788305993868,0.428899439690959,-0.215159136767615,-0.747092075585959,..
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.088,87.172,88.185,89.125,90,90.256,90.506,90.747,90.979,..
Jordan,JOR,Urban population growth (annual %),SP.URB.GROW,6.5613881167791,6.63420243369149,6.58694348783868,6.23321444830281,5.5605626386904,4.09528272969719,3.30470091310135,2.62193869566242,2.04748515667235,..
Jordan,JOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.6945381073099,14.747853224618,15.0466137935524,15.1012608089122,15.6518354424982,15.1646467993418,15.2872980031362,15.0269778416689,..,..
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.87747144546388,-2.78935125586044,-2.77569973353677,-2.35523732329864,-1.52251013238514,-1.43726833805459,-1.03873594338323,-0.262010615064241,0.129635568275077,..
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,3690.11326778672,3816.27925808967,3877.33934463778,3998.02747275799,4072.76547535039,4105.44896083238,4103.73359991068,4162.82068657256,4241.78878213854,..
Jordan,JOR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.313417730442097,0.30615433227907,0.330124360225786,0.314795985476557,0.3249939968301,..,..,..,..,..
Kazakhstan,KAZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.85177565071035,9.90624836171074,9.9635121415593,10.0052402312281,10.0536491178297,10.1570684933901,10.5184744811846,10.9884635660651,11.5231864111165,..
Kazakhstan,KAZ,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,34.7946858447767,35.4899842733012,36.3721378120357,37.4757131774631,38.7560734850373,40.1217423454445,41.5171250134784,42.9801134113264,44.3672841612237,..
Kazakhstan,KAZ,Age dependency ratio (% of working-age population),SP.POP.DPND,44.6464614954871,45.3962326350119,46.335649953595,47.4809534086912,48.8097226028671,50.2788108388345,52.0355994946631,53.9685769773915,55.8904705723402,..
Kazakhstan,KAZ,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,30.5877231885459,..,..,..,1.07339422718269,25.9533231972202,..,..,..,..
Kazakhstan,KAZ,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,28.9498650508237,..,..,..,1.08672553333163,28.6769633035275,..,..,..,..
Kazakhstan,KAZ,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,34.0811,..
Kazakhstan,KAZ,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,86,..,..,..
Kazakhstan,KAZ,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,4459,..,..,..,..
Kazakhstan,KAZ,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,96.382,96.38347,96.38463,98.9982639752277,98.998639321352,98.999006513259,98.9993740478602,..,..
Kazakhstan,KAZ,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,97.2109484001743,97.5320983193958,96.2218713740623,95.6570214678422,91.6069987770402,92.6415526035327,87.1523808834092,87.4142305282549,..,..
Kazakhstan,KAZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.0549833041877,24.4091477180733,24.855283324951,25.4105442832326,26.0440459433444,26.6982058290864,27.3075039786268,27.9148600452245,28.4605497778393,..
Kazakhstan,KAZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.134082672344,68.7775754411434,68.3360470166149,67.8053663087127,67.1999116896492,66.5429794737269,65.7740682874074,64.9483167025433,64.1476039511304,..
Kazakhstan,KAZ,"Population ages 65 and above, total",SP.POP.65UP.TO,1111672,1128088,1143318,1155707,1168004,1185686,1231069,1287324,1350971,..
Kazakhstan,KAZ,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.673195580482407,0.675239226124633,0.650089495596303,0.623251221648867,0.620064527214978,0.644131657586466,0.73881561877429,0.837409391447891,0.916332598213873,..
Kazakhstan,KAZ,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.72067661852704,1.69675598938977,1.62447528893147,1.54638207428492,1.51074666157716,1.53426884589594,1.69879054823151,1.89015077569675,2.07007614733361,..
Kazakhstan,KAZ,Population density (people per sq. km of land area),EN.POP.DNST,6.04580953439271,6.13297810867874,6.21998333148128,6.31016409230655,6.40378004963514,6.49805756195133,6.59112308775049,6.68140015557284,6.76982590658221,..
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.41327147745347,1.43150640921021,1.40867697150121,1.4394454413556,1.47267674313494,1.46148468519161,1.42204614032925,1.36038126908993,1.31478014575849,..
Kazakhstan,KAZ,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.3559210930618,15.5984149107843,15.8490625598087,16.0974264516727,16.3452686217122,16.598530874305,16.8631057506937,17.141318638243,17.4260191763813,..
Kazakhstan,KAZ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.7946046875015,13.1315250687601,13.4834921372796,13.841507905527,14.2076267252651,14.587666306063,14.9873314430016,15.4084904923977,15.8516026510329,..
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,16321872,16557201,16792089,17035550,17288285,17542806,17794055,18037776,18276499,..
Kazakhstan,KAZ,Rural population (% of total population),SP.RUR.TOTL.ZS,43.173,43.1,43.027,42.954,42.882,42.809,42.736,42.664,42.572,..
Kazakhstan,KAZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.24664053393401,1.26227844675183,1.23915279654604,1.26964028980167,1.30491189364919,1.29111245458568,1.25136876769068,1.19177071062538,1.09890363665692,..
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.827,56.9,56.973,57.046,57.118,57.191,57.264,57.336,57.428,..
Kazakhstan,KAZ,Urban population growth (annual %),SP.URB.GROW,1.54005135512754,1.55988228790695,1.53689531602443,1.56749440449158,1.59881336469148,1.58920310567086,1.54961238038118,1.48602996027008,1.47511306482708,..
Kazakhstan,KAZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.7123804636498,18.2578342100647,13.3120981501594,16.0301777646187,14.1934327397187,9.8357115521941,9.92425019653,10.3030113756124,11.7180004489966,..
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.7942251111029,5.87351405658258,3.33405598314063,4.48511694588672,2.67671489744292,-0.268267117815157,-0.327514633495596,2.69343213409594,2.74027217125541,..
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9070.48825285747,11634.0019047654,12386.7000029472,13890.6317716835,12807.2606866152,10510.7718884148,7714.84184376024,9247.58133129626,9812.60113654067,..
Kazakhstan,KAZ,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.773569482327758,0.735364260719957,0.645726020385406,0.647640625635996,0.576270117212377,..,..,..,..,..
Kenya,KEN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.53739067034759,3.55749950682474,3.5853488119651,3.62148314184315,3.66667455448753,3.7215718782983,3.82340867217978,3.93091492025774,4.04153504626688,..
Kenya,KEN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,79.5245996209463,78.7579870747546,77.6451113553851,76.294752840061,74.8605069462967,73.4084134561758,71.8565137261652,70.3036835243121,68.7337536781516,..
Kenya,KEN,Age dependency ratio (% of working-age population),SP.POP.DPND,83.0619902912939,82.3154865815793,81.2304601673502,79.9162359819042,78.5271815007842,77.1299853344741,75.679922398345,74.2345984445699,72.7752887244185,..
Kenya,KEN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,0.220635510752927,..,..,..,..
Kenya,KEN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,1.18825729022986,..,..,..,..
Kenya,KEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,81,..,..,..
Kenya,KEN,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,13.6138,13.68008,13.74754,13.81616,24.5229622225936,24.5647018579599,24.6073953229883,24.6510436992189,..,..
Kenya,KEN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..,..
Kenya,KEN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.4413498369619,43.1987369388596,42.843300908339,42.405707506776,41.932273955566,41.4432448111814,40.9019501816192,40.3500123513719,39.7821669340692,..
Kenya,KEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.6263043687425,54.8499761708863,55.1783625759348,55.5814203876755,56.0138783562461,56.4557151693827,56.9216999411272,57.3938820427461,57.8786464540153,..
Kenya,KEN,"Population ages 65 and above, total",SP.POP.65UP.TO,812178,842532,877262,916257,959146,1005943,1067536,1133049,1202178,..
Kenya,KEN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.146869672979459,0.159268791655955,0.16840160966237,0.173095149430084,0.172575982148323,0.166848809565006,0.178571641093203,0.187525986826047,0.192552058492965,..
Kenya,KEN,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.270864889738804,0.288455372132824,0.301603264409695,0.309132401098821,0.310302506972819,0.30545245983417,0.323452820985664,0.337790299111187,0.347275825509531,..
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,73.84945004744,75.8657922479531,77.9130091014513,79.9801261552518,82.0535913834909,84.1240046385775,86.1856239238149,88.2409828864603,90.2994166637383,..
Kenya,KEN,Population growth (annual %),SP.POP.GROW,2.72258563675138,2.69373257244067,2.66270485977409,2.61852443669926,2.55944064959946,2.49193687127904,2.42114319740052,2.35681257338264,2.30594867522983,..
Kenya,KEN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.6695502021742,32.483915003349,32.3063330604164,32.1386177687248,31.9883459292004,31.8569971581545,31.7456938308901,31.6524995674607,31.5721355695063,..
Kenya,KEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.93779400550208,10.0345041718567,10.1353662246544,10.2418285773939,10.3555930782927,10.4777597116157,10.6089401289897,10.748742873392,10.8959973350461,..
Kenya,KEN,"Population, total",SP.POP.TOTL,42030676,43178257,44343410,45519889,46699981,47878336,49051686,50221473,51393010,..
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,76.429,76.031,75.624,75.206,74.779,74.342,73.895,73.438,72.97,..
Kenya,KEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.21620666524366,2.17162962911528,2.12595657764391,2.06425856748315,1.9900486205556,1.90583464476443,1.8180507849649,1.73644728269102,1.66663703834948,..
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.571,23.969,24.376,24.794,25.221,25.658,26.105,26.562,27.03,..
Kenya,KEN,Urban population growth (annual %),SP.URB.GROW,4.38238304532803,4.36814346677083,4.34648371416377,4.31878314018337,4.26697059310461,4.2097782676465,4.14829505838304,4.09228785957278,4.05252270231374,..
Kenya,KEN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,16.8769793852876,16.2566353938426,16.1835324936378,15.6790483963108,..,..
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.49407678533396,3.28814461707709,1.81574030031956,3.14220543531229,2.69478834898624,3.11662198079976,3.34625215305526,2.4200205770605,3.89615298102062,..
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,951.687961116879,971.63332904823,1136.87140571776,1210.38801408195,1315.80453537238,1336.8833490475,1410.5275710827,1568.20154066413,1710.51009699405,..
Kenya,KEN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.121398555180198,0.123883580828778,0.108107250295467,0.106900192647537,0.106701377034325,..,..,..,..,..
Kiribati,KIR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.91162356275564,5.86082327217416,5.81288890957901,5.77273279106471,5.77000372162263,5.77913408353996,6.01739936018992,6.26668580450696,6.53246975576352,..
Kiribati,KIR,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,59.837675931592,60.073834648414,59.2477072761976,57.9549593298531,57.0748046148121,56.9726668525066,56.8649305907387,57.5886321228649,58.7365898196759,..
Kiribati,KIR,Age dependency ratio (% of working-age population),SP.POP.DPND,65.7492994943476,65.9346579205882,65.0605961857766,63.7276921209178,62.8448083364347,62.7518009360466,62.8823299509286,63.8553179273719,65.2690595754394,..
Kiribati,KIR,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,187,..,..,..
Kiribati,KIR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,1718,..,..,..
Kiribati,KIR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,99.9999999156688,99.9999995756699,99.9999995726362,99.9999995047202,99.9999995006364,..,..
Kiribati,KIR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.1013145238859,36.2033076159193,35.894519131334,35.397163777922,35.0485871781042,35.0058595510682,34.9116632896093,35.1460256837015,35.5399794556613,..
Kiribati,KIR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.3320800178767,60.2646856619051,60.5838112249695,61.077022893688,61.4081597206351,61.4432525015776,61.3940137215172,61.0294504108341,60.5073933722928,..
Kiribati,KIR,"Population ages 65 and above, total",SP.POP.65UP.TO,3671,3699,3746,3804,3876,3939,4157,4366,4579,..
Kiribati,KIR,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.250740375123396,0.267872741036939,0.277289069073663,0.284798189362505,0.279121697059918,0.25692316162302,0.269546655088824,0.272790486208925,0.275738522603534,..
Kiribati,KIR,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.543228768171385,0.580630613702131,0.608504263228956,0.626970674540252,0.618182471651662,0.582961230420299,0.61483642207123,0.632039403437468,0.653605867173706,..
Kiribati,KIR,Population density (people per sq. km of land area),EN.POP.DNST,127.07037037037,129.293827160494,131.320987654321,133.197530864198,135.050617283951,136.950617283951,138.918518518519,140.935802469136,143.020987654321,..
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.95927918413783,1.73465137856516,1.55570693857756,1.41886072996753,1.38164301301038,1.39707520572158,1.42671604749201,1.44169215184301,1.46869012445746,..
Kiribati,KIR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Population, total",SP.POP.TOTL,102927,104728,106370,107890,109391,110930,112524,114158,115847,..
Kiribati,KIR,Rural population (% of total population),SP.RUR.TOTL.ZS,52.61,51.765,50.918,50.073,49.227,48.381,47.55,46.738,45.943,..
Kiribati,KIR,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.370028174285595,0.114431270676992,-0.0941193909273392,-0.253269997195525,-0.322598867014328,-0.336684997032687,-0.306044615310609,-0.280741341043631,-0.245827162894183,..
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.39,48.235,49.082,49.927,50.773,51.619,52.45,53.262,54.057,..
Kiribati,KIR,Urban population growth (annual %),SP.URB.GROW,3.7536911050761,3.5031227502396,3.29647760362231,3.12445872845286,3.0622005653301,3.04982769578886,3.02396622463734,2.97797038978645,2.94934929072126,..
Kiribati,KIR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,17.6290232738997,18.3162518436679,18.0395563755274,17.7419392515161,22.0874691779168,24.9210499566464,22.1694177669482,..,..
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.84616940567192,-0.152553371136122,3.09689279409933,2.74655205323278,-2.06039502642585,8.87368591449706,3.64049647867546,-1.10761087720842,0.513904298601034,..
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1516.81186907787,1735.01835782836,1788.50542068887,1715.76533141614,1642.76259749601,1542.5752495838,1584.80744578963,1625.575969558,1625.28610001512,..
Kiribati,KIR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.352937856666755,0.340290045658242,0.318857818164726,0.300685427136322,0.297176189245212,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.7648519004925,13.1547616486694,13.5400487801478,13.861226453042,14.0303528649824,14.0137151717196,13.8859116621403,13.5813052035249,13.247338176826,..
"Korea, Dem. People’s Rep.",PRK,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.9983905312458,32.2612003109718,31.7018077889763,31.2373854413129,30.7389646100858,30.1591058157322,29.7307625454049,29.2035307796674,28.6703765128786,..
"Korea, Dem. People’s Rep.",PRK,Age dependency ratio (% of working-age population),SP.POP.DPND,45.7632424317383,45.4159619596412,45.2418565691241,45.0986118943549,44.7693174750682,44.1728209874518,43.6166742075452,42.7848359831924,41.9177146897046,..
"Korea, Dem. People’s Rep.",PRK,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,..,288,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..,..
"Korea, Dem. People’s Rep.",PRK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.6383483110971,22.1854592770877,21.8269081308168,21.5283846280573,21.233065645454,20.9187179727566,20.701471273624,20.4528226206826,20.2021135043815,..
"Korea, Dem. People’s Rep.",PRK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.604401446977,68.7682420680251,68.8506770690843,68.9186468543669,69.0754092838993,69.3612008942404,69.6297979288093,70.0354485333659,70.4633660858305,..
"Korea, Dem. People’s Rep.",PRK,"Population ages 65 and above, total",SP.POP.65UP.TO,2149803,2232028,2312016,2381503,2428478,2447889,2446938,2418831,2384953,..
"Korea, Dem. People’s Rep.",PRK,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.278066379437845,0.314926593291612,0.345571823237237,0.373818861309805,0.40472845996756,0.436607994802769,0.519116068438155,0.595371537506268,0.658590154656204,..
"Korea, Dem. People’s Rep.",PRK,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.50992231935997,1.62508196946111,1.72352845139873,1.8098386004574,1.89365403007321,1.9813930242645,2.1490787839608,2.30746059505841,2.44949586641253,..
"Korea, Dem. People’s Rep.",PRK,Population density (people per sq. km of land area),EN.POP.DNST,203.87705340088,204.911427622291,205.968042521385,207.038053317831,208.103579436924,209.150676854082,210.17975251225,211.194958890458,212.190175234615,..
"Korea, Dem. People’s Rep.",PRK,Population growth (annual %),SP.POP.GROW,0.492046502020177,0.506069264182711,0.514319796946022,0.518158545972468,0.51333249899818,0.501900028308195,0.490819483634355,0.481855372441113,0.470124289654097,..
"Korea, Dem. People’s Rep.",PRK,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,19.300625812525,19.2904549768958,19.2787536090799,19.2664101409908,19.2553716463033,19.2470180432127,19.2362718514452,19.2233886946941,19.2086389435097,..
"Korea, Dem. People’s Rep.",PRK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.6531390734779,11.6817210123378,11.709529587415,11.7367120625034,11.7646467248938,11.7939949808276,11.8247284309498,11.8566015670084,11.8899550716974,..
